,mmsi,basedatetime,lat,lon,sog,cog,heading,vesselname,imo,callsign,vesseltype,vesselstatus,vessellength,vesselwidth,draft,cargo,geom,id,geometry,distance
14417,354410000,2016-01-13 13:41:54,44.91724,-124.74756,13.2,200.8,195.0,SAGITTARIUS LEADER,IMO9283887,3EAB7,1004,under way using engine,199.94,32.26,10.0,70,0101000020E61000000EF3E505D82F5FC0A14ACD1E68754640,8915966,POINT (362067.3101488054 4975242.375484509),46808.995932591104
14420,369915000,2016-01-13 11:09:53,44.54967,-124.56142,3.3,187.4,178.0,CG FIR,IMO9259977,NAYV,1018,under way using engine,68.58,14.02,4.0,90,0101000020E610000080D4264EEE235FC0D1CB28965B464640,8916035,POINT (375975.7889269007 4934112.120086149),22527.954186522078
14477,368206000,2016-01-13 13:16:49,44.36861,-124.19182,9.5,9.1,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E610000000AE64C7460C5FC0417DCB9C2E2F4640,8918313,POINT (405040.2961752144 4913505.54504425),31187.344270327376
14479,368206000,2016-01-13 12:32:21,44.25286,-124.22141,9.6,10.4,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E61000007940D9942B0E5FC0B83B6BB75D204640,8918550,POINT (402491.1825160742 4900683.394457499),43228.675486343585
14481,368206000,2016-01-13 13:48:30,44.44913,-124.16956,9.2,4.3,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E61000006DAD2F12DA0A5FC084D382177D394640,8918587,POINT (406941.668823929 4922423.847392689),23529.262738711106
14483,368206000,2016-01-13 13:26:51,44.39452,-124.18364,9.2,13.8,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E6100000328FFCC1C00B5FC018CFA0A17F324640,8918606,POINT (405733.6401249442 4916374.069911124),28657.30144444054
14486,354410000,2016-01-13 13:46:48,44.90006,-124.75487,14.1,197.9,195.0,SAGITTARIUS LEADER,IMO9283887,3EAB7,1004,under way using engine,199.94,32.26,10.0,70,0101000020E6100000D1AE42CA4F305FC00938842A35734640,8918841,POINT (361449.0610999347 4973346.377285193),46012.79130387405
14487,354410000,2016-01-13 13:45:06,44.90609,-124.75237,12.1,196.6,195.0,SAGITTARIUS LEADER,IMO9283887,3EAB7,1004,under way using engine,199.94,32.26,10.0,70,0101000020E6100000751F80D426305FC0C79DD2C1FA734640,8918867,POINT (361660.9085431596 4974011.958349722),46287.966956092976
14490,368206000,2016-01-13 12:56:30,44.31575,-124.2088,9.8,15.1,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E6100000E8D9ACFA5C0D5FC023DBF97E6A284640,8919039,POINT (403600.7966177245 4907653.938080828),36539.90430884401
14529,369915000,2016-01-13 11:16:23,44.54262,-124.56163,2.5,187.2,178.0,CG FIR,IMO9259977,NAYV,1018,under way using engine,68.58,14.02,4.0,90,0101000020E6100000F59CF4BEF1235FC0E813799274454640,8920310,POINT (375944.1322302221 4933329.330881594),22893.2284698582
14542,368206000,2016-01-13 13:02:30,44.33139,-124.20356,9.5,13.3,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E610000085B18520070D5FC0581CCEFC6A2A4640,8921235,POINT (404044.1779855927 4909385.000202033),34937.435149150544
14543,368206000,2016-01-13 13:47:19,44.44614,-124.17007,8.8,5.6,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E6100000F701486DE20A5FC0FEB7921D1B394640,8921245,POINT (406896.3394568571 4922092.307368237),23806.63522593586
14581,367412830,2016-01-13 13:52:05,44.29326,-124.35527,2.7,161.5,511.0,,,,,under way using engine,,,,,0101000020E6100000FFCF61BEBC165FC0CB9C2E8B89254640,8922451,POINT (391878.796424118 4905338.49477126),38424.702932219065
14610,367412830,2016-01-13 12:45:05,44.29268,-124.34538,7.0,-147.3,511.0,,,,,under way using engine,,,,,0101000020E6100000522CB7B41A165FC0BD18CA8976254640,8923791,POINT (392666.7515407101 4905261.083692669),38415.78553829549
14635,367412830,2016-01-13 11:29:06,44.29609,-124.28578,0.7,23.3,511.0,,,,,under way using engine,,,,,0101000020E6100000757632384A125FC01956F146E6254640,8925221,POINT (397427.5461191205 4905563.592424653),37937.953631799086
14649,367412830,2016-01-13 13:25:46,44.31051,-124.35956,2.9,162.4,511.0,,,,,under way using engine,,,,,0101000020E6100000C93CF20703175FC05D8AABCABE274640,8925517,POINT (391568.3062831355 4907260.193353216),36557.67120730511
14656,368206000,2016-01-13 12:51:49,44.30381,-124.213,9.6,15.2,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E61000001283C0CAA10D5FC05019FF3EE3264640,8925905,POINT (403246.238307566 4906332.654755895),37771.27329950128
14657,368206000,2016-01-13 12:54:10,44.30985,-124.21087,9.0,14.7,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E6100000486DE2E47E0D5FC03255302AA9274640,8925912,POINT (403426.0414096367 4907001.033839706),37147.2667028533
14658,368206000,2016-01-13 12:55:21,44.31276,-124.20988,9.9,13.5,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E6100000680586AC6E0D5FC09CBF098508284640,8925917,POINT (403509.7686255138 4907323.095327091),36846.89794114071
14684,367412830,2016-01-13 13:38:35,44.30177,-124.35731,2.9,174.7,511.0,,,,,under way using engine,,,,,0101000020E61000002922C32ADE165FC0FB743C66A0264640,8927718,POINT (391731.6892110884 4906286.428938483),37501.959997714686
14685,368206000,2016-01-13 13:38:10,44.42329,-124.17413,9.5,13.1,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E610000029D027F2240B5FC0A75CE15D2E364640,8927828,POINT (406536.8616985992 4919558.831292139),25965.68726457765
14687,367412830,2016-01-13 13:56:36,44.29032,-124.35465,1.9,155.3,511.0,,,,,under way using engine,,,,,0101000020E6100000B1E1E995B2165FC0F7AFAC3429254640,8927859,POINT (391922.8666610231 4905011.119290179),38744.57870619593
14700,367412830,2016-01-13 13:59:36,44.28834,-124.35435,4.1,97.3,511.0,,,,,under way using engine,,,,,0101000020E61000009B559FABAD165FC077103B53E8244640,8929012,POINT (391943.1707046626 4904790.797054344),38961.03517855867
14743,367412830,2016-01-13 13:19:06,44.3152,-124.36075,1.8,152.8,511.0,,,,,under way using engine,,,,,0101000020E61000000C022B8716175FC07FD93D7958284640,8930684,POINT (391482.041877967 4907782.70789163),36051.73073699076
14749,367412830,2016-01-13 13:22:06,44.31319,-124.36032,3.3,165.0,511.0,,,,,under way using engine,,,,,0101000020E610000010069E7B0F175FC095B7239C16284640,8931274,POINT (391512.6302564041 4907558.878705661),36269.24496836824
14750,367412830,2016-01-13 13:37:14,44.30264,-124.3576,3.6,172.9,511.0,,,,,under way using engine,,,,,0101000020E61000002D431CEBE2165FC0103B53E8BC264640,8931289,POINT (391710.156260261 4906383.446614326),37408.446008375264
14797,367412830,2016-01-13 11:43:34,44.29988,-124.28127,0.6,43.6,511.0,,,,,under way using engine,,,,,0101000020E610000024D6E25300125FC0BC5CC47762264640,8933939,POINT (397793.9063756786 4905978.934534037),37533.98755737629
14811,354410000,2016-01-13 13:38:30,44.92972,-124.74208,14.7,196.5,196.0,SAGITTARIUS LEADER,IMO9283887,3EAB7,1004,under way using engine,199.94,32.26,10.0,70,0101000020E610000001C11C3D7E2F5FC0F437A11001774640,8934539,POINT (362529.615606128 4976619.426011809),47421.98065941295
14820,354410000,2016-01-13 13:43:48,44.91032,-124.75052,13.9,195.8,195.0,SAGITTARIUS LEADER,IMO9283887,3EAB7,1004,under way using engine,199.94,32.26,10.0,70,0101000020E61000009CBF098508305FC08672A25D85744640,8934835,POINT (361817.0934983109 4974478.698538681),46480.53915665954
14823,368206000,2016-01-13 13:01:19,44.3284,-124.20449,10.0,13.9,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E6100000FB96395D160D5FC0D200DE02092A4640,8934952,POINT (403965.152390724 4909053.97538226),35243.72405426633
14824,368206000,2016-01-13 13:55:20,44.4666,-124.1663,9.0,10.8,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E6100000CA54C1A8A40A5FC024287E8CB93B4640,8934954,POINT (407228.7274221242 4924360.663053864),21951.731679023967
14825,368206000,2016-01-13 13:57:49,44.47333,-124.16457,10.1,9.6,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E6100000C6F99B50880A5FC09B1BD313963C4640,8934959,POINT (407376.983293652 4925106.25317564),21380.494610727925
14875,367412830,2016-01-13 13:05:35,44.31714,-124.36277,6.1,101.0,511.0,,,,,under way using engine,,,,,0101000020E6100000137EA99F37175FC07120240B98284640,8937050,POINT (391324.5301404047 4908000.868221954),35857.889066516705
14877,368206000,2016-01-13 14:02:49,44.4865,-124.16084,9.2,15.5,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E6100000DFF8DA334B0A5FC083C0CAA1453E4640,8937151,POINT (407694.4158913816 4926564.927212155),20313.93100414675
14879,368206000,2016-01-13 13:22:00,44.38216,-124.18801,9.2,13.6,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E61000008B54185B080C5FC070EB6E9EEA304640,8937167,POINT (405365.6917226061 4915006.211406389),29842.95195307843
14880,368206000,2016-01-13 13:49:40,44.45202,-124.16907,8.4,6.8,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E6100000062FFA0AD20A5FC0A79196CADB394640,8937228,POINT (406985.2442980439 4922744.302865677),23262.487477718794
14892,368206000,2016-01-13 13:06:20,44.34144,-124.20026,9.6,11.8,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E61000009BAC510FD10C5FC0EBC5504EB42B4640,8937601,POINT (404323.6223226421 4910497.446285076),33916.085948685606
14893,368206000,2016-01-13 13:39:29,44.42661,-124.17342,9.0,8.4,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E61000003A1E3350190B5FC0C2120F289B364640,8937611,POINT (406598.6666252441 4919926.795057451),25651.331197223917
14897,367412830,2016-01-13 13:11:25,44.31776,-124.36142,2.0,-81.5,511.0,,,,,under way using engine,,,,,0101000020E6100000B3075A8121175FC00DFD135CAC284640,8938266,POINT (391433.3311953524 4908067.946217735),35776.05638953062
14906,368206000,2016-01-13 13:44:49,44.44002,-124.17101,9.2,7.6,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E61000007E52EDD3F10A5FC0FFCA4A9352384640,8938841,POINT (406811.8128504457 4921413.586691693),24382.4590285199
14912,368206000,2016-01-13 13:46:10,44.44338,-124.17049,8.8,6.3,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E6100000E292E34EE90A5FC0A9D903ADC0384640,8938909,POINT (406858.533475609 4921786.212994896),24065.759488100724
14932,367412830,2016-01-13 11:47:05,44.30079,-124.28017,1.5,34.4,511.0,,,,,under way using engine,,,,,0101000020E610000080D4264EEE115FC05F7B664980264640,8939615,POINT (397883.2306296653 4906078.64213631),37437.633877501976
14934,367412830,2016-01-13 13:48:45,44.2956,-124.35591,3.4,167.1,511.0,,,,,under way using engine,,,,,0101000020E61000007094BC3AC7165FC04B598638D6254640,8939877,POINT (391832.0342836551 4905599.252530438),38171.457873001
14936,368206000,2016-01-13 13:07:39,44.34485,-124.19911,9.4,14.0,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E61000009F93DE37BE0C5FC04703780B242C4640,8939986,POINT (404420.8340564212 4910874.870601684),33571.982314395784
15029,367412830,2016-01-13 13:55:05,44.2911,-124.35496,1.6,147.1,511.0,,,,,under way using engine,,,,,0101000020E6100000D8D825AAB7165FC0CCEEC9C342254640,8944132,POINT (391899.5650017544 4905098.165692977),38660.87378979536
15030,367412830,2016-01-13 13:57:56,44.28962,-124.35451,4.1,203.7,511.0,,,,,under way using engine,,,,,0101000020E6100000B806B64AB0165FC03E22A64412254640,8944150,POINT (391932.7524689714 4904933.182862944),38820.82614831935
15031,367412830,2016-01-13 14:09:55,44.28175,-124.35336,2.8,152.9,511.0,,,,,under way using engine,,,,,0101000020E6100000BBED42739D165FC0F2D24D6210244640,8944172,POINT (392010.0837857812 4904057.514669389),39681.907109281674
15032,367412830,2016-01-13 14:11:05,44.28088,-124.35306,3.1,188.8,511.0,,,,,under way using engine,,,,,0101000020E6100000A661F88898165FC0DD0C37E0F3234640,8944173,POINT (392032.428495374 4903960.485377689),39775.83289848706
15033,367412830,2016-01-13 11:55:25,44.30282,-124.27726,2.2,37.8,511.0,,,,,under way using engine,,,,,0101000020E61000004B1FBAA0BE115FC0904946CEC2264640,8944185,POINT (398118.8681860553 4906300.504355039),37225.692855047
15041,354410000,2016-01-13 13:37:29,44.93366,-124.74031,14.0,196.9,197.0,SAGITTARIUS LEADER,IMO9283887,3EAB7,1004,under way using engine,199.94,32.26,10.0,70,0101000020E6100000B6B9313D612F5FC0ACCABE2B82774640,8944936,POINT (362678.6814356004 4977054.106940686),47620.815095612335
15042,354410000,2016-01-13 13:40:48,44.92119,-124.74578,13.8,198.2,195.0,SAGITTARIUS LEADER,IMO9283887,3EAB7,1004,under way using engine,199.94,32.26,10.0,70,0101000020E6100000B28009DCBA2F5FC07DB3CD8DE9754640,8944941,POINT (362217.2469107994 4975678.139981774),46996.32973436307
15046,367412830,2016-01-13 11:58:04,44.30361,-124.27647,1.7,18.0,511.0,,,,,under way using engine,,,,,0101000020E6100000CF143AAFB1115FC0895E46B1DC264640,8945327,POINT (398183.2487607321 4906387.272145662),37141.94386029883
15076,367412830,2016-01-13 13:24:25,44.31137,-124.35977,3.6,164.1,511.0,,,,,under way using engine,,,,,0101000020E61000003E05C07806175FC04E7ADFF8DA274640,8947409,POINT (391553.1415882529 4907355.995263167),36464.77015176777
15077,368206000,2016-01-13 13:59:40,44.47827,-124.16324,9.5,9.7,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E61000008A592F86720A5FC037548CF3373D4640,8947449,POINT (407490.5700412106 4925653.47061025),20971.388852530086
15080,368206000,2016-01-13 13:23:10,44.38508,-124.18703,9.8,15.6,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E6100000BC57AD4CF80B5FC0FE2B2B4D4A314640,8947476,POINT (405448.4574036849 4915329.421006987),29559.692446020465
15132,354410000,2016-01-13 14:18:18,44.7885,-124.80681,14.0,196.8,196.0,SAGITTARIUS LEADER,IMO9283887,3EAB7,1004,under way using engine,199.94,32.26,10.0,70,0101000020E61000007D0569C6A2335FC0B0726891ED644640,8949887,POINT (357072.5988058731 4961043.770936069),43121.748062448205
15150,367412830,2016-01-13 12:06:26,44.30591,-124.27401,3.1,45.7,511.0,,,,,under way using engine,,,,,0101000020E6100000BA313D6189115FC07AC2120F28274640,8950666,POINT (398383.4382024503 4906639.692493112),36899.693906464374
15209,368206000,2016-01-13 12:12:30,44.20202,-124.24153,9.8,13.4,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E61000002FC03E3A750F5FC0A79196CADB194640,8952757,POINT (400799.5734213475 4895060.539051301),48622.74450570434
15215,367412830,2016-01-13 13:33:34,44.30518,-124.35795,2.6,120.7,511.0,,,,,under way using engine,,,,,0101000020E61000009BE61DA7E8165FC057B2632310274640,8952984,POINT (391686.9094208371 4906666.038117837),37131.13929774951
15222,368206000,2016-01-13 13:34:19,44.41336,-124.17614,9.5,6.3,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E61000001EE1B4E0450B5FC0BEBC00FBE8344640,8953132,POINT (406361.0121869525 4918458.139167821),26918.303323643606
15246,367412830,2016-01-13 12:09:24,44.30671,-124.27344,1.8,55.4,511.0,,,,,under way using engine,,,,,0101000020E6100000C45A7C0A80115FC097ADF54542274640,8953881,POINT (398430.2820101031 4906727.8460034),36814.1386810238
15247,367412830,2016-01-13 12:13:15,44.30538,-124.27654,4.9,-190.8,511.0,,,,,under way using engine,,,,,0101000020E61000004B02D4D4B2115FC01E6D1CB116274640,8953976,POINT (398180.7252259766 4906583.960832804),36945.350595922464
15249,367412830,2016-01-13 14:12:55,44.27965,-124.35257,2.8,163.1,511.0,,,,,under way using engine,,,,,0101000020E61000003FE3C28190165FC0C7293A92CB234640,8954031,POINT (392069.2761473299 4903823.219570779),39908.17852536179
15253,367412830,2016-01-13 14:14:24,44.27866,-124.35224,2.1,165.8,511.0,,,,,under way using engine,,,,,0101000020E6100000F415A4198B165FC0085A8121AB234640,8954104,POINT (392093.7969897988 4903712.822203797),40015.225097347575
15256,367412830,2016-01-13 14:25:06,44.27138,-124.35136,4.8,-202.4,511.0,,,,,under way using engine,,,,,0101000020E6100000D847A7AE7C165FC0ED647094BC224640,8954132,POINT (392150.7030967833 4902903.046598234),40814.21590472472
15260,367412830,2016-01-13 12:14:45,44.30435,-124.27924,4.9,-196.3,511.0,,,,,under way using engine,,,,,0101000020E61000000BEF7211DF115FC0D044D8F0F4264640,8954250,POINT (397963.5826791072 4906472.909654261),37046.8300477262
15291,368206000,2016-01-13 14:36:49,44.57305,-124.15844,9.0,-59.3,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E6100000359886E1230A5FC0857CD0B359494640,8955833,POINT (408021.5876474905 4936176.068733299),13680.841444968293
15344,367412830,2016-01-13 12:25:55,44.30237,-124.3039,4.1,-169.6,511.0,,,,,under way using engine,,,,,0101000020E61000004850FC1873135FC051A5660FB4264640,8957628,POINT (395993.114370846 4906283.957473433),37208.15609562121
15387,368206000,2016-01-13 14:13:31,44.51338,-124.14937,9.4,19.1,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E61000003A4030478F095FC0D235936FB6414640,8958578,POINT (408648.4560489826 4929537.816908025),18526.01917154054
15389,368206000,2016-01-13 14:15:00,44.5172,-124.1489,9.6,-57.5,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E6100000F697DD9387095FC0E0BE0E9C33424640,8958608,POINT (408691.777682119 4929961.610582701),18238.03589388849
15398,368206000,2016-01-13 13:52:19,44.4587,-124.16812,8.8,4.6,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E61000006D73637AC20A5FC06D567DAEB63A4640,8958800,POINT (407071.4254419152 4923485.21855434),22644.503411226226
15426,367412830,2016-01-13 14:23:05,44.27281,-124.35145,2.3,181.1,511.0,,,,,under way using engine,,,,,0101000020E6100000780B24287E165FC0C9022670EB224640,8960118,POINT (392146.1361369853 4903062.000622248),40656.637841343414
15463,367412830,2016-01-13 14:38:54,44.26185,-124.35079,2.1,175.5,511.0,,,,,under way using engine,,,,,0101000020E6100000E370E65773165FC0933A014D84214640,8962120,POINT (392178.7715836828 4901843.763933212),41864.84931830149
15464,367412830,2016-01-13 12:32:05,44.29896,-124.31688,5.1,-140.9,511.0,,,,,under way using engine,,,,,0101000020E61000006A300DC347145FC0F5673F5244264640,8962211,POINT (394951.6658190781 4905921.735386391),37597.700557639924
15466,368206000,2016-01-13 14:16:09,44.52024,-124.14936,10.0,-55.4,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E610000028D53E1D8F095FC018096D3997424640,8962440,POINT (408659.9694158711 4930299.802870988),17967.006205219623
15467,368206000,2016-01-13 14:40:49,44.58249,-124.16037,8.6,-58.3,511.0,MISS SARAH,IMO8942034,WDD9129,1001,undefined,28.68,8.23,,30,0101000020E61000009C508880430A5FC09F1F46088F4A4640,8962464,POINT (407883.2555121594 4937226.835288634),13027.70360697708
15536,367412830,2016-01-13 14:42:06,44.25992,-124.35052,3.0,-196.2,511.0,,,,,under way using engine,,,,,0101000020E6100000032670EB6E165FC0C5C9FD0E45214640,8966156,POINT (392196.7960654601 4901629.03697054),42076.62676933943
15537,367412830,2016-01-13 14:43:15,44.25914,-124.35069,5.3,161.6,511.0,,,,,under way using engine,,,,,0101000020E6100000314278B471165FC0F08AE07F2B214640,8966167,POINT (392181.8003352267 4901542.622766343),42164.11600932371
15538,367412830,2016-01-13 14:03:16,44.28598,-124.35418,3.9,168.7,511.0,,,,,under way using engine,,,,,0101000020E61000006D3997E2AA165FC0B1A71DFE9A244640,8966327,POINT (391952.4073483006 4904528.437981008),39220.574951923096
15598,367412830,2016-01-13 12:42:15,44.29351,-124.33878,6.5,-182.4,511.0,,,,,under way using engine,,,,,0101000020E61000007D224F92AE155FC0448655BC91254640,8969118,POINT (393194.8009259505 4905344.660919691),38283.97792822509
15630,367412830,2016-01-13 14:05:45,44.28431,-124.35373,3.5,184.2,511.0,,,,,under way using engine,,,,,0101000020E61000004D672783A3165FC07FF6234564244640,8970141,POINT (391985.251533355 4904342.351543331),39401.691380213146
15636,367412830,2016-01-13 14:31:55,44.26675,-124.35102,2.7,-200.4,511.0,,,,,under way using engine,,,,,0101000020E61000007C0F971C77165FC0A01A2FDD24224640,8970535,POINT (392169.3717843756 4902388.327718822),41324.151990043196
15664,367412830,2016-01-13 14:56:35,44.24998,-124.3499,3.7,179.2,511.0,,,,,under way using engine,,,,,0101000020E6100000B537F8C264165FC0B9533A58FF1F4640,8972376,POINT (392228.1308541207 4900524.151013063),43172.89116899048
